label,key,wave,stance_1,stance_2,polarity,explicitness,strength,topic_1,topic_2,topic_conf_1,topic_conf_2,assigned_prob_1,assigned_prob_2
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,bd14752573c3fbed,1,Eating meat is mostly out of habit,My family likes the taste of meat,positive,explicit,55,-1,1,0.0497383485400334,0.3155225277788205,,0.3155225277788205
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,bd14752573c3fbed,1,Eating meat is mostly out of habit,I like the taste of meat,positive,explicit,50,-1,24,0.0497383485400334,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,bd14752573c3fbed,1,I eat meat at most meals,I like the taste of meat,positive,explicit,80,19,24,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,bd14752573c3fbed,1,I eat meat at most meals,My family eats similar meals as me,positive,explicit,80,19,1,1.0,0.210538496066521,1.0,0.210538496066521
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,bd14752573c3fbed,1,I like the taste of meat,My family likes the taste of meat,positive,explicit,90,24,1,1.0,0.3155225277788205,1.0,0.3155225277788205
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,bd14752573c3fbed,1,I eat meat at most meals,My family likes the taste of meat,positive,implicit,40,19,1,1.0,0.3155225277788205,1.0,0.3155225277788205
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,bd14752573c3fbed,1,My family eats similar meals as me,My family likes the taste of meat,positive,explicit,75,1,1,0.210538496066521,0.3155225277788205,0.210538496066521,0.3155225277788205
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,bd14752573c3fbed,1,I like the taste of meat,I realize meat is not always healthy,negative,explicit,70,24,11,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,bd14752573c3fbed,1,I like the taste of meat,I realize meat can impact the environment,negative,explicit,60,24,0,1.0,0.1150469252198471,1.0,0.0249552647872313
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,bd14752573c3fbed,1,I realize meat can impact the environment,I realize meat is not always healthy,positive,implicit,50,0,11,0.1150469252198471,1.0,0.0249552647872313,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2a27143cb3ff288a,1,I consciously eat more chicken,I believe grilled chicken is healthier,positive,explicit,90,21,-1,0.5749114700359869,0.2114567614460002,0.5749114700359869,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2a27143cb3ff288a,1,I consciously eat more chicken,I eat less meat than I used to,positive,explicit,75,21,7,0.5749114700359869,0.1358749803273636,0.5749114700359869,0.1358749803273636
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2a27143cb3ff288a,1,I consciously eat more chicken,My children eat more chicken and fish,positive,implicit,40,21,3,0.5749114700359869,1.0,0.5749114700359869,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2a27143cb3ff288a,1,I consciously eat more chicken,I plan meals with my wife,positive,explicit,60,21,-1,0.5749114700359869,0.1115392484047468,0.5749114700359869,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2a27143cb3ff288a,1,I consciously eat more chicken,I eat meat if I feel like it,positive,implicit,25,21,20,0.5749114700359869,1.0,0.5749114700359869,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2a27143cb3ff288a,1,I eat less meat than I used to,I believe grilled chicken is healthier,positive,explicit,55,7,-1,0.1358749803273636,0.2114567614460002,0.1358749803273636,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2a27143cb3ff288a,1,I eat less meat than I used to,My children eat more chicken and fish,positive,implicit,35,7,3,0.1358749803273636,1.0,0.1358749803273636,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2a27143cb3ff288a,1,I plan meals with my wife,I eat meat if I feel like it,positive,explicit,60,-1,20,0.1115392484047468,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2a27143cb3ff288a,1,I eat meat if I feel like it,I eat less meat than I used to,positive,implicit,35,20,7,1.0,0.1358749803273636,1.0,0.1358749803273636
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2a27143cb3ff288a,1,I plan meals with my wife,I eat less meat than I used to,positive,implicit,30,-1,7,0.1115392484047468,0.1358749803273636,,0.1358749803273636
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2a27143cb3ff288a,1,I plan meals with my wife,My children eat more chicken and fish,positive,implicit,25,-1,3,0.1115392484047468,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2a27143cb3ff288a,1,I eat meat if I feel like it,I believe grilled chicken is healthier,negative,implicit,25,20,-1,1.0,0.2114567614460002,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,2a27143cb3ff288a,1,I believe grilled chicken is healthier,My children eat more chicken and fish,positive,implicit,35,-1,3,0.2114567614460002,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,99229f1b414f5809,1,I am picky about eating meat,I am sensitive to meat texture,positive,explicit,95,-1,7,0.012768406071078,0.2984668203933075,,0.2984668203933075
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,99229f1b414f5809,1,I am picky about eating meat,My mood affects my meat eating,positive,explicit,80,-1,20,0.012768406071078,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,99229f1b414f5809,1,I am sensitive to meat texture,My mood affects my meat eating,positive,explicit,75,7,20,0.2984668203933075,1.0,0.2984668203933075,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,99229f1b414f5809,1,I believe meat provides necessary protein,I prepare meat for my husband and son,positive,explicit,83,14,26,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,99229f1b414f5809,1,I believe meat provides necessary protein,"I want a balanced, healthy diet",positive,explicit,80,14,8,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,99229f1b414f5809,1,I eat more lean meats to be healthy,"I want a balanced, healthy diet",positive,explicit,70,22,8,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,99229f1b414f5809,1,I eat more lean meats to be healthy,My family likes to eat meat,positive,implicit,30,22,1,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,99229f1b414f5809,1,I prepare meat for my husband and son,My family likes to eat meat,positive,explicit,95,26,1,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,99229f1b414f5809,1,"I want a balanced, healthy diet",My family likes to eat meat,positive,implicit,25,8,1,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,41f4d247212a91b7,1,I always have a freezer full of beef,I eat beef four or five times weekly,positive,explicit,95,-1,15,0.0897802980395092,0.3799855456594715,,0.3799855456594715
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,41f4d247212a91b7,1,I am not interested in eating less beef,Negative information on beef is viewed as political,positive,explicit,90,-1,0,0.1241251920514686,0.0824437158536562,,0.033915525952415
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,41f4d247212a91b7,1,I believe beef is high in protein,I believe beef is nutritious,positive,explicit,80,14,11,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,41f4d247212a91b7,1,I believe beef is high in protein,I eat beef four or five times weekly,positive,explicit,70,14,15,1.0,0.3799855456594715,1.0,0.3799855456594715
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,41f4d247212a91b7,1,I believe beef is nutritious,I eat beef four or five times weekly,positive,explicit,70,11,15,1.0,0.3799855456594715,1.0,0.3799855456594715
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,41f4d247212a91b7,1,I eat beef four or five times weekly,I value convenience of having home-raised beef,positive,explicit,90,15,0,0.3799855456594715,0.1411845870423663,0.3799855456594715,0.1411845870423663
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,41f4d247212a91b7,1,I always have a freezer full of beef,I value convenience of having home-raised beef,positive,explicit,85,-1,0,0.0897802980395092,0.1411845870423663,,0.1411845870423663
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,41f4d247212a91b7,1,I am not interested in eating less beef,I eat beef four or five times weekly,positive,explicit,80,-1,15,0.1241251920514686,0.3799855456594715,,0.3799855456594715
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,41f4d247212a91b7,1,I eat chicken and fish with my sister,My sister prefers chicken and fish for health,positive,explicit,90,3,3,1.0,0.6126866790335852,1.0,0.6126866790335852
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,41f4d247212a91b7,1,I believe beef is nutritious,My sister prefers chicken and fish for health,negative,explicit,70,11,3,1.0,0.6126866790335852,1.0,0.6126866790335852
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,41f4d247212a91b7,1,I eat chicken and fish with my sister,I eat beef four or five times weekly,negative,implicit,40,3,15,1.0,0.3799855456594715,1.0,0.3799855456594715
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,41f4d247212a91b7,1,I am not interested in eating less beef,My sister prefers chicken and fish for health,negative,implicit,60,-1,3,0.1241251920514686,0.6126866790335852,,0.6126866790335852
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,41f4d247212a91b7,1,I value convenience of having home-raised beef,I am not interested in eating less beef,positive,implicit,60,0,-1,0.1411845870423663,0.1241251920514686,0.1411845870423663,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5abe20da31c1510b,1,Cooking less due to physical disability,I avoid eating the same meat daily,negative,implicit,40,12,15,0.2974236551029883,1.0,0.198590389443122,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5abe20da31c1510b,1,Cooking less due to physical disability,I vary meat based on what is on sale,positive,implicit,30,12,0,0.2974236551029883,0.2101478027061565,0.198590389443122,0.2101478027061565
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5abe20da31c1510b,1,Cooking less due to physical disability,My friends value routine in eating habits,positive,implicit,25,12,9,0.2974236551029883,1.0,0.198590389443122,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5abe20da31c1510b,1,Cooking less due to physical disability,Financial concerns influence my friends' eating,positive,implicit,25,12,9,0.2974236551029883,1.0,0.198590389443122,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5abe20da31c1510b,1,Financial concerns influence my friends' eating,I vary meat based on what is on sale,positive,explicit,75,9,0,1.0,0.2101478027061565,1.0,0.2101478027061565
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5abe20da31c1510b,1,Financial concerns influence my friends' eating,I avoid eating the same meat daily,positive,implicit,40,9,15,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5abe20da31c1510b,1,I am concerned about my health,I avoid eating the same meat daily,positive,explicit,85,6,15,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5abe20da31c1510b,1,I am concerned about my health,I eat meat for vitamins like B12,positive,explicit,80,6,-1,1.0,0.0502600467387805,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5abe20da31c1510b,1,I am concerned about my health,I have food allergies,positive,explicit,65,6,-1,1.0,0.1110126369550058,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5abe20da31c1510b,1,I am concerned about my health,I vary meat based on what is on sale,positive,implicit,25,6,0,1.0,0.2101478027061565,1.0,0.2101478027061565
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5abe20da31c1510b,1,I am concerned about my health,My friends value routine in eating habits,negative,explicit,55,6,9,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5abe20da31c1510b,1,I avoid eating the same meat daily,I vary meat based on what is on sale,positive,explicit,75,15,0,1.0,0.2101478027061565,1.0,0.2101478027061565
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5abe20da31c1510b,1,I avoid eating the same meat daily,My friends value routine in eating habits,negative,explicit,70,15,9,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5abe20da31c1510b,1,I avoid eating the same meat daily,I have food allergies,positive,explicit,55,15,-1,1.0,0.1110126369550058,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5abe20da31c1510b,1,I eat meat for vitamins like B12,I am concerned about my health,positive,explicit,80,-1,6,0.0502600467387805,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5abe20da31c1510b,1,I vary meat based on what is on sale,Financial concerns influence my friends' eating,positive,explicit,75,0,9,0.2101478027061565,1.0,0.2101478027061565,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5abe20da31c1510b,1,I vary meat based on what is on sale,My friends value routine in eating habits,negative,explicit,60,0,9,0.2101478027061565,1.0,0.2101478027061565,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,e0b75643b94ce352,1,I add more vegetables to meals,I sometimes eat smaller portions of meat,positive,explicit,95,-1,19,0.029651536513202,1.0,,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,e0b75643b94ce352,1,I am trying to lose weight,I cook meat by baking or grilling,positive,explicit,90,8,26,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,e0b75643b94ce352,1,I am trying to lose weight,I sometimes eat smaller portions of meat,positive,explicit,70,8,19,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,e0b75643b94ce352,1,I am trying to lose weight,I want meat with high protein,positive,explicit,85,8,14,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,e0b75643b94ce352,1,I am trying to lose weight,I add more vegetables to meals,positive,explicit,70,8,-1,1.0,0.029651536513202,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,e0b75643b94ce352,1,I am trying to lose weight,It's hard to know what is healthiest,positive,explicit,90,8,11,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,e0b75643b94ce352,1,I cook meat by baking or grilling,I want meat with high protein,positive,explicit,65,26,14,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,e0b75643b94ce352,1,I eat meat at every meal,I feel unwell without eating meat,positive,explicit,95,19,20,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,e0b75643b94ce352,1,I eat meat at every meal,My social gatherings always include meat,positive,explicit,85,19,9,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,e0b75643b94ce352,1,I eat meat at every meal,I sometimes eat smaller portions of meat,negative,explicit,60,19,19,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,e0b75643b94ce352,1,I eat meat at every meal,Some friends are vegetarians,negative,explicit,35,19,4,1.0,0.1410493109323231,1.0,0.1410493109323231
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,e0b75643b94ce352,1,I eat meat at every meal,I want meat with high protein,positive,explicit,80,19,14,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,e0b75643b94ce352,1,I feel unwell without eating meat,I sometimes eat smaller portions of meat,negative,explicit,70,20,19,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,e0b75643b94ce352,1,I sometimes eat smaller portions of meat,It's hard to know what is healthiest,positive,implicit,30,19,11,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,e0b75643b94ce352,1,I want meat with high protein,I feel unwell without eating meat,positive,implicit,60,14,20,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,e0b75643b94ce352,1,I want meat with high protein,It's hard to know what is healthiest,positive,implicit,30,14,11,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,e0b75643b94ce352,1,My social gatherings always include meat,Some friends are vegetarians,negative,explicit,40,9,4,1.0,0.1410493109323231,1.0,0.1410493109323231
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,98326b74d660f5fd,1,I care about animals,I struggle morally with eating animals,positive,explicit,90,5,5,0.8276432385851719,1.0,0.8276432385851719,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,98326b74d660f5fd,1,I care about animals,I eat meat when I crave it,negative,explicit,75,5,22,0.8276432385851719,1.0,0.8276432385851719,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,98326b74d660f5fd,1,I care about animals,Most people around me are omnivores,negative,implicit,30,5,27,0.8276432385851719,1.0,0.8276432385851719,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,98326b74d660f5fd,1,I eat meat when I crave it,I struggle morally with eating animals,negative,explicit,85,22,5,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,98326b74d660f5fd,1,I eat meat when I crave it,Most people around me are omnivores,positive,implicit,35,22,27,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,3e8a40a8a3361337,1,I am horrified by animal agriculture,I am vegan,positive,explicit,100,5,4,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,3e8a40a8a3361337,1,I am vegan,I do vegan activism,positive,implicit,60,4,4,1.0,0.6652479896265063,1.0,0.6652479896265063
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,3e8a40a8a3361337,1,I am vegan,Living among meat-eating loved ones feels isolating,positive,explicit,90,4,-1,1.0,0.0671322215030236,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,3e8a40a8a3361337,1,I do vegan activism,Living among meat-eating loved ones feels isolating,positive,explicit,80,4,-1,0.6652479896265063,0.0671322215030236,0.6652479896265063,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5fee709bfe55faf2,1,Cooking with meat is complicated,I generally don't eat meat,positive,explicit,80,12,-1,1.0,0.3558405810766618,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5fee709bfe55faf2,1,Cooking with meat is complicated,Storage of meat is complicated,positive,explicit,75,12,12,1.0,1.0,1.0,1.0
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5fee709bfe55faf2,1,Family enjoys eating meat,I enjoy meat at family gatherings,positive,explicit,70,1,-1,1.0,0.0127040145011167,1.0,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5fee709bfe55faf2,1,Family enjoys eating meat,Meat is part of family traditions,positive,explicit,85,1,1,1.0,0.0492880288443799,1.0,0.0355476811005227
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5fee709bfe55faf2,1,I generally don't eat meat,I enjoy meat at family gatherings,negative,explicit,60,-1,-1,0.3558405810766618,0.0127040145011167,,
01__all-MiniLM-L6-v2__run_20260210_222546_aeba978b,5fee709bfe55faf2,1,I generally don't eat meat,I have ethical concerns about meat production,positive,explicit,75,-1,0,0.3558405810766618,0.0671683983047204,,0.047857240961835
